Date,Symbol1,Symbol2,Expiry1,Expiry2,DTE1,DTE2,VX1,VX2,Return1,Return2,Dist1,Dist2,W,VX30,VX30r,VX1r,VIX,VIX3M,VVIX,VX30_Premium,VIX_Basis,VX_Basis,logVVIX,logVIX,Return,Volatility,VX30_Premium_zscore,VIX_Basis_zscore,VX_Basis_zscore,Forecast,Exposure,PositionOptimal
2024-07-05,VIN24,VIQ24,2024-07-17,2024-08-21,11,46,13.4,14.45,0.015037877364540502,0.01253498306969617,19,16,0.45714285714285713,13.97,0.013679163318767864,0.015037877364540502,12.35,14.25,78.269997,-0.01984473344578901,0.14310084364067344,0.07543970760157533,4.360164349487884,2.513656063073986,0.015037877364540502,0.4270490285028901,1.8368929037957127,0.40017135442938134,0.24414674903834527,-1,4683.303008582923,-349.50022452111364
2024-07-03,VIN24,VIQ24,2024-07-17,2024-08-21,13,48,13.2699,14.3482,0.004827040748315944,0.0036447209407382093,17,18,0.5142857142857142,13.793645714285713,0.004252771127492473,0.004827040748315944,12.09,14.02,78.07,-0.016276850972008147,0.14810621697974277,0.07812618627716975,4.3576058601322,2.492378664626701,0.004827040748315944,0.43195765436313327,2.117159718536611,0.5103540077445805,0.32061450871140185,-1,4630.083481096651,-348.91623004669594
2024-07-02,VIN24,VIQ24,2024-07-17,2024-08-21,14,49,13.206,14.296,-0.015888553296467364,-0.009385033447349617,16,19,0.5428571428571428,13.704285714285714,-0.012915515651156392,-0.015888553296467364,12.03,14.01,77.059998,-0.022062750574372805,0.1523678303623281,0.07930850608474728,4.344584313244209,2.4874035299865875,-0.015888553296467364,0.4400863570815086,1.6933703740085921,0.6022994129036396,0.3521658889533353,-1,4544.562601902197,-344.1286234970617
2024-07-01,VIN24,VIQ24,2024-07-17,2024-08-21,15,50,13.4175,14.4308,-0.04412475129056796,-0.034690755191448125,15,20,0.5714285714285714,13.851771428571428,-0.04008161010523089,-0.04412475129056796,12.22,14.19,76.050003,-0.024124365737350134,0.14946353742850185,0.07280498623562949,4.331391058153033,2.503073953743449,-0.04412475129056796,0.4451867015832657,1.5420870037753889,0.5364106092867047,0.16645637419322556,-1,4492.497176773662,-334.8237135661384
2024-06-28,VIN24,VIQ24,2024-07-17,2024-08-21,18,53,14.0228,14.9402,0.01901322506161199,0.00821290850145938,12,23,0.6571428571428571,14.337337142857143,0.015310259383845382,0.01901322506161199,12.44,14.52,79.480003,-0.012659885829934936,0.15460992208561675,0.06337099013650971,4.37550545542896,2.5209170873110334,0.01901322506161199,0.4253132835547623,2.3925386426434896,0.6472685259686409,-0.10252433704484196,-1,4702.416024451503,-335.34073255352024
2024-06-27,VIN24,VIQ24,2024-07-17,2024-08-21,19,54,13.7587,14.818,-0.010814432934416904,-0.004853904595623408,11,24,0.6857142857142857,14.091622857142855,-0.008941124027938948,-0.010814432934416904,12.24,14.42,79.5,-0.023035634640936574,0.163906854772623,0.0741713066966623,4.375757021660286,2.50470927708418,-0.010814432934416904,0.4280858571426685,1.6298026800762242,0.8508018914129355,0.20082131830658398,-1,4671.959997345716,-339.56405745787873
2024-06-26,VIN24,VIQ24,2024-07-17,2024-08-21,20,55,13.9083,14.8901,-0.012056475613608595,-0.0064532332689572584,10,25,0.7142857142857143,14.188814285714287,-0.010455549229422498,-0.012056475613608595,12.55,14.71,81.449997,-0.036073606783715365,0.15880686903555324,0.06821077835786893,4.399989298215641,2.529720665577793,-0.012056475613608595,0.43469929903206395,0.6453036329024339,0.7357256288409746,0.031062251813071217,-1,4600.881585163259,-330.80114644947685
2024-06-25,VIN24,VIQ24,2024-07-17,2024-08-21,21,56,14.077,14.9865,-0.022456753806766903,-0.019074255822028513,9,26,0.7428571428571429,14.310871428571428,-0.021586968610691315,-0.022456753806766903,12.84,14.86,82.870003,-0.03765355109937789,0.14610774102779797,0.06260753601321756,4.417273151062229,2.552565298261815,-0.022456753806766903,0.4411370683441959,0.527084611906081,0.4529172850693566,-0.12888359577153596,-1,4533.738249444741,-322.06707746286435
2024-06-24,VIN24,VIQ24,2024-07-17,2024-08-21,22,57,14.3967,15.2751,-0.003404701217339135,-0.00445484498140794,8,27,0.7714285714285715,14.597477142857143,-0.003644734077697719,-0.003404701217339135,13.33,15.23,84.800003,-0.042418451558591606,0.13325003271645314,0.05922503802847917,4.440295578175215,2.5900171341906173,-0.003404701217339135,0.44262233151150887,0.16532571170925256,0.161060853393502,-0.2281757842529702,-1,4518.524840737722,-313.85837315063327
2024-06-21,VIN24,VIQ24,2024-07-17,2024-08-21,25,60,14.4458,15.3433,-0.022065734265252688,-0.020105070359937298,5,30,0.8571428571428571,14.574014285714286,-0.021785639421636204,-0.022065734265252688,13.2,15.17,83.309998,-0.04007969389365381,0.13910296376811584,0.06027518179254797,4.422568565980096,2.580216829592325,-0.022065734265252688,0.4512927158146297,0.34004889142105615,0.2748530286005577,-0.20225507431513662,-1,4431.713453184801,-306.7821410503261
2024-06-20,VIN24,VIQ24,2024-07-17,2024-08-21,26,61,14.7681,15.6549,0.03220991186932542,0.024893847791878525,4,31,0.8857142857142857,14.86944857142857,0.03137379026047434,0.03220991186932542,13.28,15.41,85.720001,-0.03570797284086698,0.14875750528373669,0.058314517887232645,4.451086182271265,2.5862591440482876,0.03220991186932542,0.4536065910229937,0.6692443263747966,0.46730511444564865,-0.2596736825992151,-1,4409.107009423102,-298.55614530123046
2024-06-18,VIN24,VIQ24,2024-07-17,2024-08-21,28,63,14.2961,15.2964,-0.0016215048598496782,0.005993185465410793,2,33,0.9428571428571428,14.35326,-0.0011863796984062226,-0.0016215048598496782,12.3,14.69,80.629997,-0.02318989608075353,0.17756772780741395,0.06763073379845044,4.389870751489935,2.509599262378372,-0.0016215048598496782,0.44823775145892586,1.6230227736371532,1.065289053336031,-0.00821762483443592,-1,4461.917795835788,-312.1073436696573
2024-06-17,VIM24,VIN24,2024-06-18,2024-07-17,0,29,12.8015,14.3193,-0.011911743397226017,-0.006550051782963803,30,1,0.03225806451612903,14.27033870967742,-0.006723009576972261,-0.011911743397226017,12.75,14.79,83.339996,-0.0357681097288678,0.14842000511827322,0.11204592609648532,4.422928577998146,2.545531271604435,-0.011911743397226017,0.45721489273716626,0.6718437294894537,0.4459569428125482,1.2114942947212746,-1,4374.310705468897,-341.70298054672475
2024-06-14,VIM24,VIN24,2024-06-18,2024-07-17,3,32,12.9549,14.4134,0.04293120646334859,0.031582647995581414,27,2,0.06896551724137931,14.312813793103446,0.03236530720025501,0.04293120646334859,12.66,14.84,83.720001,-0.03617103225613795,0.1588788210232043,0.10668423448222306,4.427477909522376,2.5384474167160302,0.04293120646334859,0.4645454006601254,0.6313426966040265,0.6629768460878944,1.0602454736910154,-1,4305.284256733513,-332.32863678866784
2024-06-13,VIM24,VIN24,2024-06-18,2024-07-17,4,33,12.4105,13.9653,-0.011623892699334596,-1.7183975984732722e-4,26,3,0.10344827586206896,13.804458620689655,-0.001356534891518424,-0.011623892699334596,11.94,14.17,78.199997,-0.026135425265493884,0.171232945738133,0.11803279294999036,4.359269609188093,2.479894107964456,-0.011623892699334596,0.44865375843481137,1.383787093673276,0.9162467197332448,1.3705453289099783,-1,4457.780554379546,-359.19427536195525
